,Type,Study Region,Contractor,Year,Value,k_labels,colors
148,Desalination Supply (acre-feet/year),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,2,#F63366
149,Desalination Supply (acre-feet/year),San Francisco Bay Area,Alameda County Water District,2030,1,2,#F63366
150,Desalination Supply (acre-feet/year),San Francisco Bay Area,Contra Costa Water District,2030,1,2,#F63366
151,Desalination Supply (acre-feet/year),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,2,#F63366
152,Desalination Supply (acre-feet/year),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,2,#F63366
153,Desalination Supply (acre-feet/year),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,2,#F63366
154,Desalination Supply (acre-feet/year),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,2,#F63366
155,Desalination Supply (acre-feet/year),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,2,#F63366
156,Desalination Supply (acre-feet/year),Southern California,Antelope Valley-East Kern Water Agency,2030,1,2,#F63366
157,Desalination Supply (acre-feet/year),Southern California,Santa Clarita Water Division,2030,1,2,#F63366
158,Desalination Supply (acre-feet/year),Southern California,Coachella Valley Water District,2030,1,2,#F63366
159,Desalination Supply (acre-feet/year),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,2,#F63366
160,Desalination Supply (acre-feet/year),Southern California,Desert Water Agency,2030,1,2,#F63366
161,Desalination Supply (acre-feet/year),Southern California,Metropolitan Water District of Southern California,2030,1,2,#F63366
162,Desalination Supply (acre-feet/year),Southern California,Mojave Water Agency,2030,1,2,#F63366
163,Desalination Supply (acre-feet/year),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,2,#F63366
164,Desalination Supply (acre-feet/year),Southern California,San Bernardino Valley Municipal Water District,2030,1,2,#F63366
165,Desalination Supply (acre-feet/year),Southern California,San Gabriel Valley Municipal Water District,2030,1,2,#F63366
166,Desalination Supply (acre-feet/year),Southern California,San Gorgonio Pass Water Agency,2030,1,2,#F63366
167,Desalination Supply (acre-feet/year),Southern California,Ventura County Watershed Protection District,2030,1,2,#F63366
252,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Folsom,2035,1,0,#F63366
253,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Redding,2035,1,0,#F63366
254,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Roseville,2035,1,0,#F63366
255,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,0,#F63366
256,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Yuba City,2035,1,0,#F63366
257,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,0,#F63366
258,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,0,#F63366
259,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,0,#F63366
260,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,0,#F63366
261,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,San Juan Water District,2035,1,0,#F63366
262,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,0,#F63366
263,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,0,#F63366
264,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Avenal,2035,1,0,#F63366
265,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,0,#F63366
266,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Fresno,2035,1,0,#F63366
267,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Huron,2035,1,0,#F63366
268,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,0,#F63366
269,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,0,#F63366
270,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Tracy,2035,1,0,#F63366
271,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,0,#F63366
272,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,0,#F63366
273,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,0,#F63366
274,Desalination Supply (acre-feet/year),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,0,#F63366
275,Desalination Supply (acre-feet/year),San Francisco Bay Area,Alameda County Water District,2035,1,0,#F63366
276,Desalination Supply (acre-feet/year),San Francisco Bay Area,Contra Costa Water District,2035,1,0,#F63366
277,Desalination Supply (acre-feet/year),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,0,#F63366
278,Desalination Supply (acre-feet/year),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,0,#F63366
279,Desalination Supply (acre-feet/year),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,0,#F63366
280,Desalination Supply (acre-feet/year),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,0,#F63366
281,Desalination Supply (acre-feet/year),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,0,#F63366
282,Desalination Supply (acre-feet/year),Southern California,Antelope Valley-East Kern Water Agency,2035,1,0,#F63366
283,Desalination Supply (acre-feet/year),Southern California,Santa Clarita Water Division,2035,1,0,#F63366
284,Desalination Supply (acre-feet/year),Southern California,Coachella Valley Water District,2035,1,0,#F63366
285,Desalination Supply (acre-feet/year),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,0,#F63366
286,Desalination Supply (acre-feet/year),Southern California,Desert Water Agency,2035,1,0,#F63366
287,Desalination Supply (acre-feet/year),Southern California,Metropolitan Water District of Southern California,2035,1,0,#F63366
288,Desalination Supply (acre-feet/year),Southern California,Mojave Water Agency,2035,1,0,#F63366
289,Desalination Supply (acre-feet/year),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,0,#F63366
290,Desalination Supply (acre-feet/year),Southern California,San Bernardino Valley Municipal Water District,2035,1,0,#F63366
291,Desalination Supply (acre-feet/year),Southern California,San Gabriel Valley Municipal Water District,2035,1,0,#F63366
292,Desalination Supply (acre-feet/year),Southern California,San Gorgonio Pass Water Agency,2035,1,0,#F63366
293,Desalination Supply (acre-feet/year),Southern California,Ventura County Watershed Protection District,2035,1,0,#F63366
378,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Folsom,2040,1,2,#F63366
379,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Redding,2040,1,2,#F63366
380,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Roseville,2040,1,2,#F63366
381,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of West Sacramento,2040,1,2,#F63366
382,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Yuba City,2040,1,2,#F63366
383,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,2,#F63366
384,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,2,#F63366
385,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,2,#F63366
386,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,2,#F63366
387,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,San Juan Water District,2040,1,2,#F63366
388,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Shasta Contractors,2040,1,2,#F63366
389,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,2,#F63366
390,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Avenal,2040,1,2,#F63366
391,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Coalinga,2040,1,2,#F63366
392,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Fresno,2040,1,2,#F63366
393,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Huron,2040,1,2,#F63366
394,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Lindsay,2040,1,2,#F63366
395,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,2,#F63366
396,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Tracy,2040,1,2,#F63366
397,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,2,#F63366
398,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,2,#F63366
399,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,2,#F63366
400,Desalination Supply (acre-feet/year),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,2,#F63366
401,Desalination Supply (acre-feet/year),San Francisco Bay Area,Alameda County Water District,2040,1,2,#F63366
402,Desalination Supply (acre-feet/year),San Francisco Bay Area,Contra Costa Water District,2040,1,2,#F63366
403,Desalination Supply (acre-feet/year),San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,2,#F63366
404,Desalination Supply (acre-feet/year),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,2,#F63366
405,Desalination Supply (acre-feet/year),San Francisco Bay Area,Santa Clara Valley Water District,2040,1,2,#F63366
406,Desalination Supply (acre-feet/year),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,2,#F63366
407,Desalination Supply (acre-feet/year),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,2,#F63366
408,Desalination Supply (acre-feet/year),Southern California,Antelope Valley-East Kern Water Agency,2040,1,2,#F63366
409,Desalination Supply (acre-feet/year),Southern California,Santa Clarita Water Division,2040,1,2,#F63366
410,Desalination Supply (acre-feet/year),Southern California,Coachella Valley Water District,2040,1,2,#F63366
411,Desalination Supply (acre-feet/year),Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,2,#F63366
412,Desalination Supply (acre-feet/year),Southern California,Desert Water Agency,2040,1,2,#F63366
413,Desalination Supply (acre-feet/year),Southern California,Metropolitan Water District of Southern California,2040,1,2,#F63366
414,Desalination Supply (acre-feet/year),Southern California,Mojave Water Agency,2040,1,2,#F63366
415,Desalination Supply (acre-feet/year),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,2,#F63366
416,Desalination Supply (acre-feet/year),Southern California,San Bernardino Valley Municipal Water District,2040,1,2,#F63366
417,Desalination Supply (acre-feet/year),Southern California,San Gabriel Valley Municipal Water District,2040,1,2,#F63366
418,Desalination Supply (acre-feet/year),Southern California,San Gorgonio Pass Water Agency,2040,1,2,#F63366
419,Desalination Supply (acre-feet/year),Southern California,Ventura County Watershed Protection District,2040,1,2,#F63366
504,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Folsom,2045,1,0,#F63366
505,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Redding,2045,1,0,#F63366
506,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of Roseville,2045,1,0,#F63366
507,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,City of West Sacramento,2045,1,0,#F63366
508,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Yuba City,2045,1,0,#F63366
509,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,0,#F63366
510,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,0,#F63366
511,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,0,#F63366
512,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,0,#F63366
513,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,San Juan Water District,2045,1,0,#F63366
514,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Shasta Contractors,2045,1,0,#F63366
515,Desalination Supply (acre-feet/year),Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,0,#F63366
516,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Avenal,2045,1,0,#F63366
517,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Coalinga,2045,1,0,#F63366
518,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Fresno,2045,1,0,#F63366
519,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Huron,2045,1,0,#F63366
520,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Lindsay,2045,1,0,#F63366
521,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,0,#F63366
522,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,City of Tracy,2045,1,0,#F63366
523,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,0,#F63366
524,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,0,#F63366
525,Desalination Supply (acre-feet/year),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,0,#F63366
526,Desalination Supply (acre-feet/year),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,0,#F63366
527,Desalination Supply (acre-feet/year),San Francisco Bay Area,Alameda County Water District,2045,1,0,#F63366
528,Desalination Supply (acre-feet/year),San Francisco Bay Area,Contra Costa Water District,2045,1,0,#F63366
529,Desalination Supply (acre-feet/year),San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,0,#F63366
530,Desalination Supply (acre-feet/year),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,0,#F63366
531,Desalination Supply (acre-feet/year),San Francisco Bay Area,Santa Clara Valley Water District,2045,1,0,#F63366
532,Desalination Supply (acre-feet/year),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,0,#F63366
533,Desalination Supply (acre-feet/year),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,0,#F63366
534,Desalination Supply (acre-feet/year),Southern California,Antelope Valley-East Kern Water Agency,2045,1,0,#F63366
535,Desalination Supply (acre-feet/year),Southern California,Santa Clarita Water Division,2045,1,0,#F63366
536,Desalination Supply (acre-feet/year),Southern California,Coachella Valley Water District,2045,1,0,#F63366
537,Desalination Supply (acre-feet/year),Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,0,#F63366
538,Desalination Supply (acre-feet/year),Southern California,Desert Water Agency,2045,1,0,#F63366
539,Desalination Supply (acre-feet/year),Southern California,Metropolitan Water District of Southern California,2045,1,0,#F63366
540,Desalination Supply (acre-feet/year),Southern California,Mojave Water Agency,2045,1,0,#F63366
541,Desalination Supply (acre-feet/year),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,0,#F63366
542,Desalination Supply (acre-feet/year),Southern California,San Bernardino Valley Municipal Water District,2045,1,0,#F63366
543,Desalination Supply (acre-feet/year),Southern California,San Gabriel Valley Municipal Water District,2045,1,0,#F63366
544,Desalination Supply (acre-feet/year),Southern California,San Gorgonio Pass Water Agency,2045,1,0,#F63366
545,Desalination Supply (acre-feet/year),Southern California,Ventura County Watershed Protection District,2045,1,0,#F63366
