,Type,Study Region,Contractor,Year,Value,k_labels,colors
25,SWP (Table A & Article 21),San Francisco Bay Area,East Bay Municipal Utilities District,2025,67,9,#808000
26,SWP (Table A & Article 21),San Francisco Bay Area,"San Benito County Water District, Zone 6",2025,67,9,#808000
27,SWP (Table A & Article 21),San Francisco Bay Area,Santa Clara Valley Water District,2025,67,9,#808000
28,SWP (Table A & Article 21),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2025,67,9,#808000
29,SWP (Table A & Article 21),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2025,67,9,#808000
30,SWP (Table A & Article 21),Southern California,Antelope Valley-East Kern Water Agency,2025,67,9,#808000
31,SWP (Table A & Article 21),Southern California,Santa Clarita Water Division,2025,67,9,#808000
32,SWP (Table A & Article 21),Southern California,Coachella Valley Water District,2025,67,9,#808000
33,SWP (Table A & Article 21),Southern California,Crestline-Lake Arrowhead Water Agency,2025,67,9,#808000
34,SWP (Table A & Article 21),Southern California,Desert Water Agency,2025,67,9,#808000
35,SWP (Table A & Article 21),Southern California,Metropolitan Water District of Southern California,2025,67,9,#808000
36,SWP (Table A & Article 21),Southern California,Mojave Water Agency,2025,67,9,#808000
37,SWP (Table A & Article 21),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2025,67,9,#808000
38,SWP (Table A & Article 21),Southern California,San Bernardino Valley Municipal Water District,2025,67,9,#808000
39,SWP (Table A & Article 21),Southern California,San Gabriel Valley Municipal Water District,2025,67,9,#808000
40,SWP (Table A & Article 21),Southern California,San Gorgonio Pass Water Agency,2025,67,9,#808000
41,SWP (Table A & Article 21),Southern California,Ventura County Watershed Protection District,2025,67,9,#808000
42,CVP (Article 215),Central Valley - Sacramento Valley,City of Folsom,2025,82,10,#008000
43,CVP (Article 215),Central Valley - Sacramento Valley,City of Redding,2025,82,10,#008000
44,CVP (Article 215),Central Valley - Sacramento Valley,City of Roseville,2025,82,10,#008000
45,CVP (Article 215),Central Valley - Sacramento Valley,City of West Sacramento,2025,82,10,#008000
46,CVP (Article 215),Central Valley - Sacramento Valley,Yuba City,2025,82,10,#008000
47,CVP (Article 215),Central Valley - Sacramento Valley,El Dorado Irrigation District,2025,82,10,#008000
48,CVP (Article 215),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2025,82,10,#008000
49,CVP (Article 215),Central Valley - Sacramento Valley,Placer County Water Agency,2025,82,10,#008000
50,CVP (Article 215),Central Valley - Sacramento Valley,Sacramento County Water Agency,2025,82,10,#008000
51,CVP (Article 215),Central Valley - Sacramento Valley,San Juan Water District,2025,82,10,#008000
52,CVP (Article 215),Central Valley - Sacramento Valley,Shasta Contractors,2025,82,10,#008000
53,CVP (Article 215),Central Valley - Sacramento Valley,Solano County Water Agency,2025,82,10,#008000
54,CVP (Article 215),Central Valley - San Joaquin Valley,City of Avenal,2025,82,10,#008000
55,CVP (Article 215),Central Valley - San Joaquin Valley,City of Coalinga,2025,82,10,#008000
56,CVP (Article 215),Central Valley - San Joaquin Valley,City of Fresno,2025,82,10,#008000
57,CVP (Article 215),Central Valley - San Joaquin Valley,City of Huron,2025,82,10,#008000
58,CVP (Article 215),Central Valley - San Joaquin Valley,City of Lindsay,2025,82,10,#008000
59,CVP (Article 215),Central Valley - San Joaquin Valley,City of Orange Cove,2025,82,10,#008000
60,CVP (Article 215),Central Valley - San Joaquin Valley,City of Tracy,2025,82,10,#008000
61,CVP (Article 215),Central Valley - San Joaquin Valley,Kern County Water Agency,2025,82,10,#008000
62,CVP (Article 215),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2025,82,10,#008000
63,CVP (Article 215),Central Valley - San Joaquin Valley,Stockton-East Water District,2025,82,10,#008000
64,CVP (Article 215),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2025,82,10,#008000
65,CVP (Article 215),San Francisco Bay Area,Alameda County Water District,2025,82,10,#008000
66,CVP (Article 215),San Francisco Bay Area,Contra Costa Water District,2025,82,10,#008000
67,CVP (Article 215),San Francisco Bay Area,East Bay Municipal Utilities District,2025,82,10,#008000
68,CVP (Article 215),San Francisco Bay Area,"San Benito County Water District, Zone 6",2025,82,10,#008000
69,CVP (Article 215),San Francisco Bay Area,Santa Clara Valley Water District,2025,82,10,#008000
70,CVP (Article 215),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2025,82,10,#008000
71,CVP (Article 215),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2025,82,10,#008000
72,CVP (Article 215),Southern California,Antelope Valley-East Kern Water Agency,2025,82,10,#008000
73,CVP (Article 215),Southern California,Santa Clarita Water Division,2025,82,10,#008000
74,CVP (Article 215),Southern California,Coachella Valley Water District,2025,82,10,#008000
75,CVP (Article 215),Southern California,Crestline-Lake Arrowhead Water Agency,2025,82,10,#008000
76,CVP (Article 215),Southern California,Desert Water Agency,2025,82,10,#008000
77,CVP (Article 215),Southern California,Metropolitan Water District of Southern California,2025,82,10,#008000
78,CVP (Article 215),Southern California,Mojave Water Agency,2025,82,10,#008000
79,CVP (Article 215),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2025,82,10,#008000
80,CVP (Article 215),Southern California,San Bernardino Valley Municipal Water District,2025,82,10,#008000
81,CVP (Article 215),Southern California,San Gabriel Valley Municipal Water District,2025,82,10,#008000
82,CVP (Article 215),Southern California,San Gorgonio Pass Water Agency,2025,82,10,#008000
83,CVP (Article 215),Southern California,Ventura County Watershed Protection District,2025,82,10,#008000
84,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,City of Folsom,2025,77,11,#0000FF
85,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,City of Redding,2025,77,11,#0000FF
86,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,City of Roseville,2025,77,11,#0000FF
87,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,City of West Sacramento,2025,77,11,#0000FF
88,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Yuba City,2025,77,11,#0000FF
89,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,El Dorado Irrigation District,2025,77,11,#0000FF
90,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2025,77,11,#0000FF
91,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Placer County Water Agency,2025,77,11,#0000FF
92,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Sacramento County Water Agency,2025,77,11,#0000FF
93,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,San Juan Water District,2025,77,11,#0000FF
94,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Shasta Contractors,2025,77,11,#0000FF
95,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Solano County Water Agency,2025,77,11,#0000FF
96,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Avenal,2025,77,11,#0000FF
97,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Coalinga,2025,77,11,#0000FF
98,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Fresno,2025,77,11,#0000FF
99,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Huron,2025,77,11,#0000FF
100,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Lindsay,2025,77,11,#0000FF
101,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Orange Cove,2025,77,11,#0000FF
102,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Tracy,2025,77,11,#0000FF
103,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,Kern County Water Agency,2025,77,11,#0000FF
104,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2025,77,11,#0000FF
105,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,Stockton-East Water District,2025,77,11,#0000FF
106,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2025,77,11,#0000FF
107,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,Alameda County Water District,2025,77,11,#0000FF
108,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,Contra Costa Water District,2025,77,11,#0000FF
109,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,East Bay Municipal Utilities District,2025,77,11,#0000FF
110,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,"San Benito County Water District, Zone 6",2025,77,11,#0000FF
111,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,Santa Clara Valley Water District,2025,77,11,#0000FF
112,Other Imported (Colorado and/or LA Aqueduct),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2025,77,11,#0000FF
113,Other Imported (Colorado and/or LA Aqueduct),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2025,77,11,#0000FF
114,Other Imported (Colorado and/or LA Aqueduct),Southern California,Antelope Valley-East Kern Water Agency,2025,77,11,#0000FF
115,Other Imported (Colorado and/or LA Aqueduct),Southern California,Santa Clarita Water Division,2025,77,11,#0000FF
116,Other Imported (Colorado and/or LA Aqueduct),Southern California,Coachella Valley Water District,2025,77,11,#0000FF
117,Other Imported (Colorado and/or LA Aqueduct),Southern California,Crestline-Lake Arrowhead Water Agency,2025,77,11,#0000FF
118,Other Imported (Colorado and/or LA Aqueduct),Southern California,Desert Water Agency,2025,77,11,#0000FF
119,Other Imported (Colorado and/or LA Aqueduct),Southern California,Metropolitan Water District of Southern California,2025,77,11,#0000FF
120,Other Imported (Colorado and/or LA Aqueduct),Southern California,Mojave Water Agency,2025,77,11,#0000FF
121,Other Imported (Colorado and/or LA Aqueduct),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2025,77,11,#0000FF
122,Other Imported (Colorado and/or LA Aqueduct),Southern California,San Bernardino Valley Municipal Water District,2025,77,11,#0000FF
123,Other Imported (Colorado and/or LA Aqueduct),Southern California,San Gabriel Valley Municipal Water District,2025,77,11,#0000FF
124,Other Imported (Colorado and/or LA Aqueduct),Southern California,San Gorgonio Pass Water Agency,2025,77,11,#0000FF
125,Other Imported (Colorado and/or LA Aqueduct),Southern California,Ventura County Watershed Protection District,2025,77,11,#0000FF
126,SWP (Table A & Article 21),Central Valley - Sacramento Valley,City of Folsom,2030,67,9,#808000
127,SWP (Table A & Article 21),Central Valley - Sacramento Valley,City of Redding,2030,67,9,#808000
128,SWP (Table A & Article 21),Central Valley - Sacramento Valley,City of Roseville,2030,67,9,#808000
129,SWP (Table A & Article 21),Central Valley - Sacramento Valley,City of West Sacramento,2030,67,9,#808000
130,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Yuba City,2030,67,9,#808000
131,SWP (Table A & Article 21),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,67,9,#808000
132,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,67,9,#808000
133,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Placer County Water Agency,2030,67,9,#808000
134,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,67,9,#808000
135,SWP (Table A & Article 21),Central Valley - Sacramento Valley,San Juan Water District,2030,67,9,#808000
136,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Shasta Contractors,2030,67,9,#808000
137,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Solano County Water Agency,2030,67,9,#808000
138,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Avenal,2030,67,9,#808000
139,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Coalinga,2030,67,9,#808000
140,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Fresno,2030,67,9,#808000
141,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Huron,2030,67,9,#808000
142,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Lindsay,2030,67,9,#808000
143,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Orange Cove,2030,67,9,#808000
144,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Tracy,2030,67,9,#808000
145,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,67,9,#808000
146,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,67,9,#808000
147,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,67,9,#808000
148,SWP (Table A & Article 21),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,67,9,#808000
149,SWP (Table A & Article 21),San Francisco Bay Area,Alameda County Water District,2030,67,9,#808000
150,SWP (Table A & Article 21),San Francisco Bay Area,Contra Costa Water District,2030,67,9,#808000
151,SWP (Table A & Article 21),San Francisco Bay Area,East Bay Municipal Utilities District,2030,67,9,#808000
152,SWP (Table A & Article 21),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,67,9,#808000
153,SWP (Table A & Article 21),San Francisco Bay Area,Santa Clara Valley Water District,2030,67,9,#808000
154,SWP (Table A & Article 21),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,67,9,#808000
155,SWP (Table A & Article 21),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,67,9,#808000
156,SWP (Table A & Article 21),Southern California,Antelope Valley-East Kern Water Agency,2030,67,9,#808000
157,SWP (Table A & Article 21),Southern California,Santa Clarita Water Division,2030,67,9,#808000
158,SWP (Table A & Article 21),Southern California,Coachella Valley Water District,2030,67,9,#808000
159,SWP (Table A & Article 21),Southern California,Crestline-Lake Arrowhead Water Agency,2030,67,9,#808000
160,SWP (Table A & Article 21),Southern California,Desert Water Agency,2030,67,9,#808000
161,SWP (Table A & Article 21),Southern California,Metropolitan Water District of Southern California,2030,67,9,#808000
162,SWP (Table A & Article 21),Southern California,Mojave Water Agency,2030,67,9,#808000
163,SWP (Table A & Article 21),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,67,9,#808000
164,SWP (Table A & Article 21),Southern California,San Bernardino Valley Municipal Water District,2030,67,9,#808000
165,SWP (Table A & Article 21),Southern California,San Gabriel Valley Municipal Water District,2030,67,9,#808000
166,SWP (Table A & Article 21),Southern California,San Gorgonio Pass Water Agency,2030,67,9,#808000
167,SWP (Table A & Article 21),Southern California,Ventura County Watershed Protection District,2030,67,9,#808000
168,CVP (Article 215),Central Valley - Sacramento Valley,City of Folsom,2030,82,10,#008000
169,CVP (Article 215),Central Valley - Sacramento Valley,City of Redding,2030,82,10,#008000
170,CVP (Article 215),Central Valley - Sacramento Valley,City of Roseville,2030,82,10,#008000
171,CVP (Article 215),Central Valley - Sacramento Valley,City of West Sacramento,2030,82,10,#008000
172,CVP (Article 215),Central Valley - Sacramento Valley,Yuba City,2030,82,10,#008000
173,CVP (Article 215),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,82,10,#008000
174,CVP (Article 215),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,82,10,#008000
175,CVP (Article 215),Central Valley - Sacramento Valley,Placer County Water Agency,2030,82,10,#008000
176,CVP (Article 215),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,82,10,#008000
177,CVP (Article 215),Central Valley - Sacramento Valley,San Juan Water District,2030,82,10,#008000
178,CVP (Article 215),Central Valley - Sacramento Valley,Shasta Contractors,2030,82,10,#008000
179,CVP (Article 215),Central Valley - Sacramento Valley,Solano County Water Agency,2030,82,10,#008000
180,CVP (Article 215),Central Valley - San Joaquin Valley,City of Avenal,2030,82,10,#008000
181,CVP (Article 215),Central Valley - San Joaquin Valley,City of Coalinga,2030,82,10,#008000
182,CVP (Article 215),Central Valley - San Joaquin Valley,City of Fresno,2030,82,10,#008000
183,CVP (Article 215),Central Valley - San Joaquin Valley,City of Huron,2030,82,10,#008000
184,CVP (Article 215),Central Valley - San Joaquin Valley,City of Lindsay,2030,82,10,#008000
185,CVP (Article 215),Central Valley - San Joaquin Valley,City of Orange Cove,2030,82,10,#008000
186,CVP (Article 215),Central Valley - San Joaquin Valley,City of Tracy,2030,82,10,#008000
187,CVP (Article 215),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,82,10,#008000
188,CVP (Article 215),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,82,10,#008000
189,CVP (Article 215),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,82,10,#008000
190,CVP (Article 215),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,82,10,#008000
191,CVP (Article 215),San Francisco Bay Area,Alameda County Water District,2030,82,10,#008000
192,CVP (Article 215),San Francisco Bay Area,Contra Costa Water District,2030,82,10,#008000
193,CVP (Article 215),San Francisco Bay Area,East Bay Municipal Utilities District,2030,82,10,#008000
194,CVP (Article 215),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,82,10,#008000
195,CVP (Article 215),San Francisco Bay Area,Santa Clara Valley Water District,2030,82,10,#008000
196,CVP (Article 215),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,82,10,#008000
197,CVP (Article 215),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,82,10,#008000
198,CVP (Article 215),Southern California,Antelope Valley-East Kern Water Agency,2030,82,10,#008000
199,CVP (Article 215),Southern California,Santa Clarita Water Division,2030,82,10,#008000
200,CVP (Article 215),Southern California,Coachella Valley Water District,2030,82,10,#008000
201,CVP (Article 215),Southern California,Crestline-Lake Arrowhead Water Agency,2030,82,10,#008000
202,CVP (Article 215),Southern California,Desert Water Agency,2030,82,10,#008000
203,CVP (Article 215),Southern California,Metropolitan Water District of Southern California,2030,82,10,#008000
204,CVP (Article 215),Southern California,Mojave Water Agency,2030,82,10,#008000
205,CVP (Article 215),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,82,10,#008000
206,CVP (Article 215),Southern California,San Bernardino Valley Municipal Water District,2030,82,10,#008000
207,CVP (Article 215),Southern California,San Gabriel Valley Municipal Water District,2030,82,10,#008000
208,CVP (Article 215),Southern California,San Gorgonio Pass Water Agency,2030,82,10,#008000
209,CVP (Article 215),Southern California,Ventura County Watershed Protection District,2030,82,10,#008000
210,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,City of Folsom,2030,77,11,#0000FF
211,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,City of Redding,2030,77,11,#0000FF
212,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,City of Roseville,2030,77,11,#0000FF
213,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,City of West Sacramento,2030,77,11,#0000FF
214,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Yuba City,2030,77,11,#0000FF
215,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,77,11,#0000FF
216,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,77,11,#0000FF
217,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Placer County Water Agency,2030,77,11,#0000FF
218,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,77,11,#0000FF
219,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,San Juan Water District,2030,77,11,#0000FF
220,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Shasta Contractors,2030,77,11,#0000FF
221,Other Imported (Colorado and/or LA Aqueduct),Central Valley - Sacramento Valley,Solano County Water Agency,2030,77,11,#0000FF
222,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Avenal,2030,77,11,#0000FF
223,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Coalinga,2030,77,11,#0000FF
224,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Fresno,2030,77,11,#0000FF
225,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Huron,2030,77,11,#0000FF
226,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Lindsay,2030,77,11,#0000FF
227,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Orange Cove,2030,77,11,#0000FF
228,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,City of Tracy,2030,77,11,#0000FF
229,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,77,11,#0000FF
230,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,77,11,#0000FF
231,Other Imported (Colorado and/or LA Aqueduct),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,77,11,#0000FF
232,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,77,11,#0000FF
233,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,Alameda County Water District,2030,77,11,#0000FF
234,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,Contra Costa Water District,2030,77,11,#0000FF
235,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,East Bay Municipal Utilities District,2030,77,11,#0000FF
236,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,77,11,#0000FF
237,Other Imported (Colorado and/or LA Aqueduct),San Francisco Bay Area,Santa Clara Valley Water District,2030,77,11,#0000FF
238,Other Imported (Colorado and/or LA Aqueduct),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,77,11,#0000FF
239,Other Imported (Colorado and/or LA Aqueduct),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,77,11,#0000FF
240,Other Imported (Colorado and/or LA Aqueduct),Southern California,Antelope Valley-East Kern Water Agency,2030,77,11,#0000FF
241,Other Imported (Colorado and/or LA Aqueduct),Southern California,Santa Clarita Water Division,2030,77,11,#0000FF
242,Other Imported (Colorado and/or LA Aqueduct),Southern California,Coachella Valley Water District,2030,77,11,#0000FF
243,Other Imported (Colorado and/or LA Aqueduct),Southern California,Crestline-Lake Arrowhead Water Agency,2030,77,11,#0000FF
244,Other Imported (Colorado and/or LA Aqueduct),Southern California,Desert Water Agency,2030,77,11,#0000FF
245,Other Imported (Colorado and/or LA Aqueduct),Southern California,Metropolitan Water District of Southern California,2030,77,11,#0000FF
246,Other Imported (Colorado and/or LA Aqueduct),Southern California,Mojave Water Agency,2030,77,11,#0000FF
247,Other Imported (Colorado and/or LA Aqueduct),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,77,11,#0000FF
248,Other Imported (Colorado and/or LA Aqueduct),Southern California,San Bernardino Valley Municipal Water District,2030,77,11,#0000FF
249,Other Imported (Colorado and/or LA Aqueduct),Southern California,San Gabriel Valley Municipal Water District,2030,77,11,#0000FF
250,Other Imported (Colorado and/or LA Aqueduct),Southern California,San Gorgonio Pass Water Agency,2030,77,11,#0000FF
251,Other Imported (Colorado and/or LA Aqueduct),Southern California,Ventura County Watershed Protection District,2030,77,11,#0000FF
252,SWP (Table A & Article 21),Central Valley - Sacramento Valley,City of Folsom,2035,67,9,#808000
253,SWP (Table A & Article 21),Central Valley - Sacramento Valley,City of Redding,2035,67,9,#808000
254,SWP (Table A & Article 21),Central Valley - Sacramento Valley,City of Roseville,2035,67,9,#808000
255,SWP (Table A & Article 21),Central Valley - Sacramento Valley,City of West Sacramento,2035,67,9,#808000
256,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Yuba City,2035,67,9,#808000
257,SWP (Table A & Article 21),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,67,9,#808000
258,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,67,9,#808000
259,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Placer County Water Agency,2035,67,9,#808000
260,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,67,9,#808000
261,SWP (Table A & Article 21),Central Valley - Sacramento Valley,San Juan Water District,2035,67,9,#808000
262,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Shasta Contractors,2035,67,9,#808000
263,SWP (Table A & Article 21),Central Valley - Sacramento Valley,Solano County Water Agency,2035,67,9,#808000
264,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Avenal,2035,67,9,#808000
265,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Coalinga,2035,67,9,#808000
266,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Fresno,2035,67,9,#808000
267,SWP (Table A & Article 21),Central Valley - San Joaquin Valley,City of Huron,2035,67,9,#808000
